Z,X,Y
5.850071061551483,590.5,80.5
7.0111213458324375,620.5,80.5
10.32640244391334,650.5,80.5
9.83335804200983,680.5,80.5
9.69322831561685,710.5,80.5
10.225392689715854,740.5,80.5
8.644522836480004,770.5,80.5
9.690547190325736,800.5,80.5
10.524138239369258,830.5,80.5
9.881463901425766,860.5,80.5
8.6387368323234,890.5,80.5
9.306384069444869,920.5,80.5
9.556851379811711,950.5,80.5
10.532031811893777,980.5,80.5
8.662328681479611,0.5,110.5
10.034573784172624,20.5,110.5
9.152068927331314,50.5,110.5
10.179672834077442,80.5,110.5
8.912306552014629,110.5,110.5
9.232426759899923,140.5,110.5
9.626220966187606,170.5,110.5
9.040289994014383,200.5,110.5
9.61007903488947,230.5,110.5
9.768908867897249,260.5,110.5
10.121054886927135,290.5,110.5
9.415256327083863,320.5,110.5
9.907321546521954,350.5,110.5
10.216194390244855,380.5,110.5
11.389763451966672,410.5,110.5
8.40411789615724,440.5,110.5
10.342735185110014,470.5,110.5
10.412585856945302,500.5,110.5
9.265992061978329,530.5,110.5
9.403169635849098,560.5,110.5
9.280394770814699,590.5,110.5
8.017138877360143,620.5,110.5
10.201236246600832,650.5,110.5
10.967541022917617,680.5,110.5
10.329656208412672,710.5,110.5
11.918175527401987,740.5,110.5
9.474967976921304,770.5,110.5
9.134735699251046,800.5,110.5
8.80332787850068,830.5,110.5
9.926407409917681,860.5,110.5
8.223015809231978,890.5,110.5
10.27242296712485,920.5,110.5
8.468265252897186,950.5,110.5
9.518402558115529,980.5,110.5
8.331726389910752,0.5,140.5
7.997200128031052,20.5,140.5
9.172266741020412,50.5,140.5
9.194806066289326,80.5,140.5
10.733234696386036,110.5,140.5
9.305011549516628,140.5,140.5
9.599312373099014,170.5,140.5
9.377527397641844,200.5,140.5
9.986759479963917,230.5,140.5
9.971566393622485,260.5,140.5
9.303142455278685,290.5,140.5
11.493881302857993,320.5,140.5
8.652611498721251,350.5,140.5
10.488443513567896,380.5,140.5
10.258996175883956,410.5,140.5
9.901717781630039,440.5,140.5
10.85277892162045,470.5,140.5
11.353905563749699,500.5,140.5
10.187352176410524,530.5,140.5
10.365701757465008,560.5,140.5
10.053270082987233,590.5,140.5
11.236937321931078,620.5,140.5
9.91158750868688,650.5,140.5
8.809491294365364,680.5,140.5
10.508413000406053,710.5,140.5
9.926287210696511,740.5,140.5
9.303946371421086,770.5,140.5
8.873624883358088,800.5,140.5
9.243991190765959,830.5,140.5
11.226622544313148,860.5,140.5
9.45607530793275,890.5,140.5
8.519303818666295,920.5,140.5
9.495696905106568,950.5,140.5
11.059735319559264,980.5,140.5
10.608376591629801,0.5,170.5
9.376638631865323,20.5,170.5
11.134377768611502,50.5,170.5
10.736498367614763,80.5,170.5
10.61005822402804,110.5,170.5
9.150791147664844,140.5,170.5
8.682831921542041,170.5,170.5
9.515785632620062,200.5,170.5
10.273747701823742,230.5,170.5
12.501790189352548,260.5,170.5
10.429262859351114,290.5,170.5
9.398833128334598,320.5,170.5
9.173043305624832,350.5,170.5
10.852272282932445,380.5,170.5
8.61413349540041,410.5,170.5
11.307836816082373,440.5,170.5
8.598239546543226,470.5,170.5
9.015455556730599,500.5,170.5
9.936487518432335,530.5,170.5
9.520857458940444,560.5,170.5
9.118180084034778,590.5,170.5
9.619116691550591,620.5,170.5
8.469583436445005,650.5,170.5
10.123322730671594,680.5,170.5
10.175347342892639,710.5,170.5
10.113441966563006,740.5,170.5
9.521191464533665,770.5,170.5
8.87974866171026,800.5,170.5
9.34228388494623,830.5,170.5
10.769877521750685,860.5,170.5
9.295105200429013,890.5,170.5
9.594368414960341,920.5,170.5
10.362956681724498,950.5,170.5
9.844843270996442,980.5,170.5
9.828520166349183,0.5,200.5
9.92757362905805,20.5,200.5
9.199431751966685,50.5,200.5
10.663965664197814,80.5,200.5
10.888670456933264,110.5,200.5
8.755871070725414,140.5,200.5
9.682310624761516,170.5,200.5
9.674168709880066,200.5,200.5
10.607963527533755,230.5,200.5
10.247773496918159,260.5,200.5
10.726588651889003,290.5,200.5
11.4590321368301,320.5,200.5
10.729414465766434,350.5,200.5
9.551723270026457,380.5,200.5
11.64317191501204,410.5,200.5
11.054091179913307,440.5,200.5
9.488125000369577,470.5,200.5
9.491376766455398,500.5,200.5
10.782231063708442,530.5,200.5
9.295697787636831,560.5,200.5
8.277586961371279,590.5,200.5
9.259068691701648,620.5,200.5
9.785306522591055,650.5,200.5
11.00114123231223,680.5,200.5
9.771465073249345,710.5,200.5
11.115597942231833,740.5,200.5
9.429388822575344,770.5,200.5
9.528663807546348,800.5,200.5
10.519864900432989,830.5,200.5
11.311348547807315,860.5,200.5
9.71858022730847,890.5,200.5
10.594153650662527,920.5,200.5
10.2395838995113,950.5,200.5
8.511358946270335,980.5,200.5
10.93912611160974,0.5,230.5
10.722635615845851,20.5,230.5
8.117573827121495,50.5,230.5
8.968110727195672,80.5,230.5
9.923639003120526,110.5,230.5
10.161249475979151,140.5,230.5
11.049369508949644,170.5,230.5
10.537567970903531,200.5,230.5
9.857709926879057,230.5,230.5
8.053629985171973,260.5,230.5
9.223703127740698,290.5,230.5
11.16485416212975,320.5,230.5
11.142798078417199,350.5,230.5
10.554658637920246,380.5,230.5
9.809210228760778,410.5,230.5
9.885876904439847,440.5,230.5
9.6533717422234,470.5,230.5
9.16297376439009,500.5,230.5
9.863665814288012,530.5,230.5
9.27483814661658,560.5,230.5
9.607550179236293,590.5,230.5
9.688759585303469,620.5,230.5
7.931899577609513,650.5,230.5
10.41351438459328,680.5,230.5
9.808466756272672,710.5,230.5
9.860624025160513,740.5,230.5
10.694674922342159,770.5,230.5
10.601686370928576,800.5,230.5
10.324886430864192,830.5,230.5
11.654405499220674,860.5,230.5
9.8040860812237,890.5,230.5
9.342756252834468,920.5,230.5
10.278435040119708,950.5,230.5
9.395003261434711,980.5,230.5
8.708566367457314,0.5,260.5
10.217288664584796,20.5,260.5
10.551844210668795,50.5,260.5
9.885381913341135,80.5,260.5
10.038713953291415,110.5,260.5
10.234286009104022,140.5,260.5
8.133337848586777,170.5,260.5
11.285588278137665,200.5,260.5
9.593384921585313,230.5,260.5
9.630297446713783,260.5,260.5
9.169385284106863,290.5,260.5
9.472131009795305,320.5,260.5
9.588780874076654,350.5,260.5
9.710407963495516,380.5,260.5
8.829763517881137,410.5,260.5
9.468152833480687,440.5,260.5
10.883400460889488,470.5,260.5
11.847338657084663,500.5,260.5
11.402459189539453,530.5,260.5
11.15881465956843,560.5,260.5
8.043375701815611,590.5,260.5
9.307697137135214,620.5,260.5
9.009289016840414,650.5,260.5
10.097286061901162,680.5,260.5
9.466268100403003,710.5,260.5
11.277570657418739,740.5,260.5
10.361436359482754,770.5,260.5
11.156049611966104,800.5,260.5
10.667918378449732,830.5,260.5
10.603813741787803,860.5,260.5
8.574290608318282,890.5,260.5
10.75976061513046,920.5,260.5
9.150232676860554,950.5,260.5
9.280349573647655,980.5,260.5
8.067528196299623,0.5,290.5
8.709819963261303,20.5,290.5
10.620586407082595,50.5,290.5
10.23098404889472,80.5,290.5
8.132994283400212,110.5,290.5
10.970124173857906,140.5,290.5
8.132503774625118,170.5,290.5
8.95086236195913,200.5,290.5
9.537857323146456,230.5,290.5
8.385425864298533,260.5,290.5
9.019110132765979,290.5,290.5
11.172788736668315,320.5,290.5
11.926356507613816,350.5,290.5
10.523108656707516,380.5,290.5
9.582155904485642,410.5,290.5
9.623792587400025,440.5,290.5
11.693951201304861,470.5,290.5
9.541239998875772,500.5,290.5
10.284073656701876,530.5,290.5
10.010925480298225,560.5,290.5
10.133038049321165,590.5,290.5
9.402345711513167,620.5,290.5
11.013813982216268,650.5,290.5
11.66579812742324,680.5,290.5
9.960067193975394,710.5,290.5
9.209115018263349,740.5,290.5
9.44133431281545,770.5,290.5
10.975838991033628,800.5,290.5
9.26175305581995,830.5,290.5
10.240467293771445,860.5,290.5
8.873341294238829,890.5,290.5
9.25433938532001,920.5,290.5
10.970022555489791,950.5,290.5
9.301934557453151,980.5,290.5
10.425253190996125,0.5,320.5
10.133783955244146,20.5,320.5
10.625099352938005,50.5,320.5
9.79060189253832,80.5,320.5
11.291662458905822,110.5,320.5
8.837507640523548,140.5,320.5
10.25452124138826,170.5,320.5
9.132583868845751,200.5,320.5
9.836234163887434,230.5,320.5
10.816998731169853,260.5,320.5
11.029051989694548,290.5,320.5
11.74810162265597,320.5,320.5
11.230348782668505,350.5,320.5
9.968836792004975,380.5,320.5
9.35865562326984,410.5,320.5
11.07257672085021,440.5,320.5
9.912382770472332,470.5,320.5
11.097299519033282,500.5,320.5
8.713293672403077,530.5,320.5
9.514804582081386,560.5,320.5
10.825432651364453,590.5,320.5
10.592394082689582,620.5,320.5
8.354123209736727,650.5,320.5
9.347233599593334,680.5,320.5
9.184523864331746,710.5,320.5
10.755272119871949,740.5,320.5
11.956477686241714,770.5,320.5
9.800831435741332,800.5,320.5
10.557178681067317,830.5,320.5
9.416305218989846,860.5,320.5
8.151065047595647,890.5,320.5
8.914693583750736,920.5,320.5
8.9893162248745,950.5,320.5
9.708766737965385,980.5,320.5
11.059949139246667,0.5,350.5
10.339942758359804,20.5,350.5
11.342589041353111,50.5,350.5
9.877642092116652,80.5,350.5
10.992800139039577,110.5,350.5
9.640855155163461,140.5,350.5
10.644157377668083,170.5,350.5
10.32656370901844,200.5,350.5
10.625385514943462,230.5,350.5
10.601515182242338,260.5,350.5
9.692588546585789,290.5,350.5
9.025579960622585,320.5,350.5
10.740022055459475,350.5,350.5
9.003876193299462,380.5,350.5
11.728305730731881,410.5,350.5
13.153462262837468,440.5,350.5
9.744878110303333,470.5,350.5
11.08010932918754,500.5,350.5
9.195220332594069,530.5,350.5
12.494755098694547,560.5,350.5
9.201034944271976,590.5,350.5
11.375003449900138,620.5,350.5
11.161353308607577,650.5,350.5
8.121465212897757,680.5,350.5
9.897789145394936,710.5,350.5
10.610776666454585,740.5,350.5
10.018657326985718,770.5,350.5
8.86295210369159,800.5,350.5
9.145226765480084,830.5,350.5
9.769543872578211,860.5,350.5
9.589480655437281,890.5,350.5
10.370314459074454,920.5,350.5
9.518165338836086,950.5,350.5
9.770867428557253,980.5,350.5
11.115252045075398,0.5,380.5
11.045637905806428,20.5,380.5
9.317193994826626,50.5,380.5
9.454862869552336,80.5,380.5
10.136135971277678,110.5,380.5
8.807373359073463,140.5,380.5
10.126338289628405,170.5,380.5
8.44545064661609,200.5,380.5
10.990991966084144,230.5,380.5
9.813727952241162,260.5,380.5
11.062267355738191,290.5,380.5
9.554998253086271,320.5,380.5
9.406184554901072,350.5,380.5
10.317791147085119,380.5,380.5
8.391710910201684,410.5,380.5
8.237630420816707,440.5,380.5
8.733672010866584,470.5,380.5
10.451666704882035,500.5,380.5
9.91789633588534,530.5,380.5
9.925818774785407,560.5,380.5
10.042377855040222,590.5,380.5
10.07418461866822,620.5,380.5
11.22831452293422,650.5,380.5
7.489516813038569,680.5,380.5
10.1693652544929,710.5,380.5
9.103687956790957,740.5,380.5
11.152668529154036,770.5,380.5
8.461957857526116,800.5,380.5
10.381866916894065,830.5,380.5
10.018507157325356,860.5,380.5
10.82097411972798,890.5,380.5
10.827480781673579,920.5,380.5
11.432806725747271,950.5,380.5
10.642331072755074,980.5,380.5
10.09932603362075,0.5,410.5
9.270945033848399,20.5,410.5
8.736985394104837,50.5,410.5
10.983272060929309,80.5,410.5
10.677244525223376,110.5,410.5
10.47466443277947,140.5,410.5
11.166714100251154,170.5,410.5
9.731748425809325,200.5,410.5
7.871771267748776,230.5,410.5
10.128747762530393,260.5,410.5
10.108495896267113,290.5,410.5
9.531913849044706,320.5,410.5
12.09818624895464,350.5,410.5
9.095903260010152,380.5,410.5
8.34614940547273,410.5,410.5
10.517064558060248,440.5,410.5
9.882112053419796,470.5,410.5
10.439336486952214,500.5,410.5
8.428122465239735,530.5,410.5
9.630729590055982,560.5,410.5
9.632304203713826,590.5,410.5
10.67842262828991,620.5,410.5
10.937944000627224,650.5,410.5
9.118809222172318,680.5,410.5
11.106388204455667,710.5,410.5
9.313819442779481,740.5,410.5
9.133352700147283,770.5,410.5
9.360867496911307,800.5,410.5
8.550294150315466,830.5,410.5
10.252914420528832,860.5,410.5
11.641584004046408,890.5,410.5
11.043721842823592,920.5,410.5
8.547553180370063,950.5,410.5
10.1187809022321,980.5,410.5
9.085101104748182,0.5,440.5
8.663289292857797,20.5,440.5
9.264692090473169,50.5,440.5
10.378242278848504,80.5,440.5
10.19512445442477,110.5,440.5
10.923302819793335,140.5,440.5
12.289295136629795,170.5,440.5
9.621049028832621,200.5,440.5
8.909642094749241,230.5,440.5
10.613412627238798,260.5,440.5
10.654848182610854,290.5,440.5
10.78982085467348,320.5,440.5
9.568465357619983,350.5,440.5
11.305317227477362,380.5,440.5
10.522732883406691,410.5,440.5
11.12179216999425,440.5,440.5
8.552505659052663,470.5,440.5
9.684901046023764,500.5,440.5
8.28646269736427,530.5,440.5
8.902817715213299,560.5,440.5
9.827694387092894,590.5,440.5
9.036319420195783,620.5,440.5
9.079633499252992,650.5,440.5
10.339172221910786,680.5,440.5
9.863797420598905,710.5,440.5
9.307558135246417,740.5,440.5
8.428314678788462,770.5,440.5
9.110170730469477,800.5,440.5
9.844116907816693,830.5,440.5
9.969640222720498,860.5,440.5
8.609880641597195,890.5,440.5
10.157003733786649,920.5,440.5
8.989640368850639,950.5,440.5
9.443909221289857,980.5,440.5
12.67656096976322,0.5,470.5
9.353678522804874,20.5,470.5
9.533140157975627,50.5,470.5
9.222574717435563,80.5,470.5
10.997392373393135,110.5,470.5
9.869331998711228,140.5,470.5
10.407170759468777,170.5,470.5
12.095025215203805,200.5,470.5
11.272115965424828,230.5,470.5
9.26292590487672,260.5,470.5
11.050358432452175,290.5,470.5
10.232581814624327,320.5,470.5
9.053244511058178,350.5,470.5
11.32345324457265,380.5,470.5
12.46139039466562,410.5,470.5
10.031074145232484,440.5,470.5
10.476771355686692,470.5,470.5
7.7408985220530955,500.5,470.5
8.740093877573264,530.5,470.5
10.104149739715258,560.5,470.5
9.69847577654909,590.5,470.5
9.521278358085691,620.5,470.5
9.20934794325421,650.5,470.5
9.837426520572697,680.5,470.5
11.437610006439831,710.5,470.5
11.306681573881841,740.5,470.5
10.452033177372014,770.5,470.5
10.868175176197445,800.5,470.5
11.537938747196053,830.5,470.5
10.296975590030677,860.5,470.5
9.190847192025528,890.5,470.5
10.28776533350927,920.5,470.5
9.914273177098336,950.5,470.5
11.444285727476657,980.5,470.5
11.455003380879198,0.5,500.5
10.741403917017934,20.5,500.5
10.753784795318213,50.5,500.5
10.28657441058568,80.5,500.5
7.629428490138335,110.5,500.5
9.435733459531871,140.5,500.5
10.38079991032824,170.5,500.5
11.698543530252202,200.5,500.5
9.890218002636798,230.5,500.5
11.330350288270862,260.5,500.5
11.018624701503219,290.5,500.5
10.114634737039877,320.5,500.5
10.311361958010298,350.5,500.5
10.782893444611036,380.5,500.5
10.126553431560975,410.5,500.5
9.992914191148598,440.5,500.5
11.31275538149887,470.5,500.5
9.924171613735203,500.5,500.5
11.839231242230507,530.5,500.5
9.319943448108369,560.5,500.5
9.639290920964019,590.5,500.5
11.014643838615967,620.5,500.5
9.417317574345864,650.5,500.5
10.652722464723542,680.5,500.5
9.244284821565945,710.5,500.5
11.209753016803289,740.5,500.5
10.853190584472511,770.5,500.5
10.535174165789813,800.5,500.5
11.004105775165414,830.5,500.5
9.650042187752177,860.5,500.5
9.220725831326448,890.5,500.5
11.26657121514851,920.5,500.5
10.328039998131677,950.5,500.5
11.504669279632338,980.5,500.5
10.408109773183993,0.5,530.5
12.056414012509514,20.5,530.5
10.188202708681741,50.5,530.5
9.958445094158876,80.5,530.5
9.240142632558902,110.5,530.5
9.958012506788119,140.5,530.5
9.087470837607437,170.5,530.5
8.991000266929628,200.5,530.5
11.785338405236603,230.5,530.5
11.607955294465585,260.5,530.5
10.072447883582043,290.5,530.5
10.694615321461647,320.5,530.5
9.911123728368972,350.5,530.5
10.849854704533334,380.5,530.5
9.513468786276974,410.5,530.5
11.144074503757158,440.5,530.5
11.494952477616978,470.5,530.5
9.07668237776366,500.5,530.5
8.512592606349699,530.5,530.5
9.558182305180859,560.5,530.5
12.664563345218866,590.5,530.5
11.777607268756109,620.5,530.5
9.04370968110559,650.5,530.5
10.243586963470714,680.5,530.5
9.6055835797093,710.5,530.5
10.720847212803447,740.5,530.5
10.703210746473284,770.5,530.5
8.851980872660938,800.5,530.5
9.577853710833132,830.5,530.5
10.264862573606056,860.5,530.5
9.695768257197015,890.5,530.5
10.163156079478464,920.5,530.5
11.05251264584064,950.5,530.5
10.097597142703908,980.5,530.5
9.956514330043827,0.5,560.5
9.584408882083087,20.5,560.5
8.99711746573351,50.5,560.5
7.932728468393458,80.5,560.5
9.580615487856493,110.5,560.5
8.931497591774477,140.5,560.5
9.152773019356452,170.5,560.5
9.8225149525782,200.5,560.5
8.309065113778146,230.5,560.5
9.847497033427938,260.5,560.5
10.72132547782214,290.5,560.5
11.258309742468448,320.5,560.5
9.923715920621548,350.5,560.5
9.593321445450117,380.5,560.5
9.31901185426133,410.5,560.5
8.69821331406413,440.5,560.5
9.623509985803466,470.5,560.5
8.5044220446191,500.5,560.5
10.260121022742487,530.5,560.5
9.338985645111029,560.5,560.5
8.604073614690478,590.5,560.5
10.07237426578515,620.5,560.5
8.435802837417326,650.5,560.5
11.360170148664663,680.5,560.5
9.79132495875045,710.5,560.5
7.771582317422716,740.5,560.5
10.268443546035869,770.5,560.5
9.099712297048917,800.5,560.5
9.504693391909367,830.5,560.5
8.256129315051538,860.5,560.5
10.342597711017378,890.5,560.5
10.03120699772102,920.5,560.5
10.322319893085325,950.5,560.5
9.55543207313515,980.5,560.5
11.214295551173654,0.5,590.5
10.46756537646184,20.5,590.5
10.105708275961897,50.5,590.5
9.752081633263789,80.5,590.5
10.869791286745635,110.5,590.5
10.08475628574848,140.5,590.5
10.010939180269911,170.5,590.5
13.240133216886086,200.5,590.5
9.764619821778542,230.5,590.5
11.196292612929303,260.5,590.5
10.89837026693176,290.5,590.5
10.535294813393405,320.5,590.5
9.6280986546459,350.5,590.5
9.33072611798022,380.5,590.5
9.067201020680354,410.5,590.5
9.61391433874109,440.5,590.5
10.823984699674625,470.5,590.5
10.0128546052539,500.5,590.5
10.296481894155079,530.5,590.5
9.520315303976849,560.5,590.5
9.678717271066294,590.5,590.5
9.156628970119682,620.5,590.5
10.425026905536583,650.5,590.5
8.733365324100106,680.5,590.5
9.594446420490081,710.5,590.5
9.936555758514723,740.5,590.5
8.568209170158362,770.5,590.5
10.073592678048406,800.5,590.5
9.16687588167146,830.5,590.5
9.494493990617919,860.5,590.5
8.235792777130413,890.5,590.5
8.586140063498046,920.5,590.5
9.023685562693915,950.5,590.5
10.873153650293526,980.5,590.5
9.10476145566139,0.5,620.5
8.457603482938149,20.5,620.5
10.030333818817645,50.5,620.5
10.938700179094054,80.5,620.5
9.264164168603653,110.5,620.5
8.116603946906292,140.5,620.5
7.841436648849498,170.5,620.5
7.880927173370009,200.5,620.5
10.713462472428484,230.5,620.5
11.006944382475282,260.5,620.5
10.055348753584207,290.5,620.5
9.301610800850629,320.5,620.5
8.883076152012135,350.5,620.5
9.590994975493224,380.5,620.5
12.091739776573007,410.5,620.5
9.971356316579872,440.5,620.5
10.213657919997184,470.5,620.5
10.379843566730218,500.5,620.5
10.516662316090924,530.5,620.5
9.616302487151643,560.5,620.5
8.833965700836165,590.5,620.5
11.099858557641227,620.5,620.5
8.794562658122027,650.5,620.5
9.8950058560318,680.5,620.5
10.135298323645204,710.5,620.5
10.921037702651132,740.5,620.5
11.39621426088491,770.5,620.5
9.783683154881349,800.5,620.5
10.320922053725413,830.5,620.5
11.023259499215573,860.5,620.5
11.151163029363092,890.5,620.5
10.784478465257171,920.5,620.5
10.608375987793368,950.5,620.5
10.124449031604431,980.5,620.5
10.465960047966819,0.5,650.5
10.348236471350031,20.5,650.5
9.165516006217509,50.5,650.5
9.450541363197308,80.5,650.5
10.029285225043068,110.5,650.5
10.198646933572972,140.5,650.5
10.007036381705467,170.5,650.5
12.298536685941238,200.5,650.5
10.429476169628538,230.5,650.5
12.620321299515421,260.5,650.5
11.152407968350499,290.5,650.5
7.503951946106011,320.5,650.5
7.584255201615804,350.5,650.5
9.156791273531434,380.5,650.5
11.373823723937091,410.5,650.5
8.528455022270562,440.5,650.5
9.444624516111462,470.5,650.5
10.132204292656594,500.5,650.5
9.651767203279443,530.5,650.5
9.740240241573137,560.5,650.5
10.247667299598966,590.5,650.5
11.139252786739952,620.5,650.5
10.191222091618368,650.5,650.5
11.237491475651105,680.5,650.5
11.062200182765269,710.5,650.5
8.795359355445223,740.5,650.5
10.049118442546657,770.5,650.5
9.882614790087889,800.5,650.5
8.339612880091211,830.5,650.5
9.183823845096622,860.5,650.5
12.317810385437593,890.5,650.5
10.373740311652286,920.5,650.5
10.772722923484794,950.5,650.5
11.553100137328721,980.5,650.5
8.388644759825608,0.5,680.5
9.586683740544576,20.5,680.5
9.039817764104784,50.5,680.5
9.749809652746737,80.5,680.5
11.185735636971062,110.5,680.5
9.621264089848044,140.5,680.5
11.13256318054643,170.5,680.5
10.089731478363312,200.5,680.5
9.212459033021238,230.5,680.5
11.002611085082577,260.5,680.5
11.171753484851102,290.5,680.5
8.969877692753286,320.5,680.5
9.001224815861882,350.5,680.5
9.603138923788952,380.5,680.5
10.08969579047153,410.5,680.5
11.108865372617393,440.5,680.5
10.299925422248764,470.5,680.5
7.869410349541618,500.5,680.5
8.819449548093326,530.5,680.5
10.70819888217206,560.5,680.5
9.223672926486524,590.5,680.5
10.322905827267876,620.5,680.5
10.231520003888425,650.5,680.5
9.138741678262848,680.5,680.5
9.907983719813803,710.5,680.5
9.922302592373741,740.5,680.5
10.647302752141291,770.5,680.5
11.663399010924943,800.5,680.5
9.887624909102502,830.5,680.5
9.34581259947006,860.5,680.5
10.970595718968973,890.5,680.5
9.281338169196337,920.5,680.5
9.93389600801691,950.5,680.5
8.645420545210596,980.5,680.5
9.190727425786815,0.5,710.5
9.358199132942636,20.5,710.5
10.494747552372484,50.5,710.5
10.844810966753643,80.5,710.5
11.478618617131737,110.5,710.5
10.671604896123934,140.5,710.5
9.046503388237177,170.5,710.5
11.4674155300815,200.5,710.5
10.493093662703682,230.5,710.5
10.165001733958757,260.5,710.5
9.900392178698414,290.5,710.5
11.411626026220453,320.5,710.5
9.999831936474317,350.5,710.5
9.990582560885132,380.5,710.5
9.70809141212755,410.5,710.5
10.332122637596584,440.5,710.5
9.309630085845708,470.5,710.5
7.7755697588459185,500.5,710.5
10.031108775674067,530.5,710.5
9.841471608496017,560.5,710.5
9.814091703171785,590.5,710.5
9.946505571242778,620.5,710.5
8.719092969121625,650.5,710.5
8.979791050093894,680.5,710.5
10.502596116256576,710.5,710.5
10.813295266014835,740.5,710.5
8.431845483024023,770.5,710.5
9.357902080918647,800.5,710.5
11.111378987308669,830.5,710.5
10.224663278105641,860.5,710.5
11.814045524948991,890.5,710.5
8.299000392413161,920.5,710.5
11.807264283964725,950.5,710.5
8.408234616701137,980.5,710.5
9.802838420337173,0.5,740.5
10.869515425037669,20.5,740.5
11.057827414533746,50.5,740.5
10.236859882576498,80.5,740.5
11.897001143427476,110.5,740.5
10.507592825511885,140.5,740.5
9.122502410668357,170.5,740.5
8.100856368257888,200.5,740.5
9.393989648059144,230.5,740.5
9.271168085032722,260.5,740.5
9.126244430305311,290.5,740.5
10.25701101446372,320.5,740.5
9.29215173581659,350.5,740.5
10.800424998725465,380.5,740.5
8.988807852907199,410.5,740.5
10.795213892354706,440.5,740.5
10.780171297203136,470.5,740.5
11.206055783391001,500.5,740.5
10.558011425089347,530.5,740.5
8.432256906233755,560.5,740.5
9.752467886194465,590.5,740.5
9.77709813099047,620.5,740.5
11.230037251984635,650.5,740.5
